Entry_ID,Trans_Date,Account_Name,Dept_Name,Debit,Credit,Memo,Amount
E_000001,2020-01-01,ACC_Accounts_Receivable,DPT_Admin,756.96,0.0,Sales_Record_DR,756.96
E_000001,2020-01-01,ACC_Sales_Revenue,DPT_Sales,0.0,756.96,Sales_Record_CR,756.96
E_000002,2020-01-01,ACC_Inventory,DPT_Ops,0.0,365.24,COGS_Record_CR,365.24
E_000002,2020-01-01,ACC_COGS,DPT_Ops,365.24,0.0,COGS_Record_DR,365.24
E_000003,2020-01-01,ACC_Sales_Revenue,DPT_Sales,0.0,1036.59,Sales_Record_CR,1036.59
E_000003,2020-01-01,ACC_Accounts_Receivable,DPT_Admin,1036.59,0.0,Sales_Record_DR,1036.59
E_000004,2020-01-01,ACC_Inventory,DPT_Ops,0.0,446.51,COGS_Record_CR,446.51
E_000004,2020-01-01,ACC_COGS,DPT_Ops,446.51,0.0,COGS_Record_DR,446.51
E_000005,2020-01-01,ACC_Accounts_Receivable,DPT_Admin,1471.19,0.0,Sales_Record_DR,1471.19
E_000005,2020-01-01,ACC_Sales_Revenue,DPT_Sales,0.0,1471.19,Sales_Record_CR,1471.19
E_000006,2020-01-01,ACC_COGS,DPT_Ops,626.85,0.0,COGS_Record_DR,626.85
E_000006,2020-01-01,ACC_Inventory,DPT_Ops,0.0,626.85,COGS_Record_CR,626.85
E_000007,2020-01-01,ACC_Accounts_Payable,DPT_Admin,0.0,11648.77,Inventory_Purchase_CR,11648.77
E_000007,2020-01-01,ACC_Inventory,DPT_Ops,11648.77,0.0,Inventory_Purchase_DR,11648.77
E_000008,2020-01-02,ACC_Accounts_Receivable,DPT_Admin,1504.62,0.0,Sales_Record_DR,1504.62
E_000008,2020-01-02,ACC_Sales_Revenue,DPT_Sales,0.0,1504.62,Sales_Record_CR,1504.62
E_000009,2020-01-02,ACC_COGS,DPT_Ops,691.6,0.0,COGS_Record_DR,691.6
E_000009,2020-01-02,ACC_Inventory,DPT_Ops,0.0,691.6,COGS_Record_CR,691.6
E_000010,2020-01-02,ACC_Sales_Revenue,DPT_Sales,0.0,1087.44,Sales_Record_CR,1087.44
E_000010,2020-01-02,ACC_Accounts_Receivable,DPT_Admin,1087.44,0.0,Sales_Record_DR,1087.44
E_000011,2020-01-02,ACC_Inventory,DPT_Ops,0.0,571.84,COGS_Record_CR,571.84
E_000011,2020-01-02,ACC_COGS,DPT_Ops,571.84,0.0,COGS_Record_DR,571.84
E_000012,2020-01-02,ACC_Accounts_Receivable,DPT_Admin,663.03,0.0,Sales_Record_DR,663.03
E_000012,2020-01-02,ACC_Sales_Revenue,DPT_Sales,0.0,663.03,Sales_Record_CR,663.03
E_000013,2020-01-02,ACC_COGS,DPT_Ops,426.22,0.0,COGS_Record_DR,426.22
E_000013,2020-01-02,ACC_Inventory,DPT_Ops,0.0,426.22,COGS_Record_CR,426.22
E_000014,2020-01-02,ACC_Cash,DPT_Admin,0.0,524.46,Travel_Reimburse_CR,524.46
E_000014,2020-01-02,ACC_Travel_Exp,DPT_Sales,524.46,0.0,Travel_Reimburse_DR,524.46
E_000015,2020-01-03,ACC_Accounts_Receivable,DPT_Admin,664.64,0.0,Sales_Record_DR,664.64
E_000015,2020-01-03,ACC_Sales_Revenue,DPT_Sales,0.0,664.64,Sales_Record_CR,664.64
E_000016,2020-01-03,ACC_Inventory,DPT_Ops,0.0,308.79,COGS_Record_CR,308.79
E_000016,2020-01-03,ACC_COGS,DPT_Ops,308.79,0.0,COGS_Record_DR,308.79
E_000017,2020-01-03,ACC_Accounts_Receivable,DPT_Admin,664.03,0.0,Sales_Record_DR,664.03
E_000017,2020-01-03,ACC_Sales_Revenue,DPT_Sales,0.0,664.03,Sales_Record_CR,664.03
E_000018,2020-01-03,ACC_Inventory,DPT_Ops,0.0,284.09,COGS_Record_CR,284.09
E_000018,2020-01-03,ACC_COGS,DPT_Ops,284.09,0.0,COGS_Record_DR,284.09
E_000019,2020-01-03,ACC_Sales_Revenue,DPT_Sales,0.0,881.3,Sales_Record_CR,881.3
E_000019,2020-01-03,ACC_Accounts_Receivable,DPT_Admin,881.3,0.0,Sales_Record_DR,881.3
E_000020,2020-01-03,ACC_COGS,DPT_Ops,443.46,0.0,COGS_Record_DR,443.46
E_000020,2020-01-03,ACC_Inventory,DPT_Ops,0.0,443.46,COGS_Record_CR,443.46
E_000021,2020-01-04,ACC_Sales_Revenue,DPT_Sales,0.0,401.27,Sales_Record_CR,401.27
E_000021,2020-01-04,ACC_Accounts_Receivable,DPT_Admin,401.27,0.0,Sales_Record_DR,401.27
E_000022,2020-01-04,ACC_COGS,DPT_Ops,277.66,0.0,COGS_Record_DR,277.66
E_000022,2020-01-04,ACC_Inventory,DPT_Ops,0.0,277.66,COGS_Record_CR,277.66
E_000023,2020-01-04,ACC_Accounts_Receivable,DPT_Admin,638.87,0.0,Sales_Record_DR,638.87
E_000023,2020-01-04,ACC_Sales_Revenue,DPT_Sales,0.0,638.87,Sales_Record_CR,638.87
E_000024,2020-01-04,ACC_Inventory,DPT_Ops,0.0,311.74,COGS_Record_CR,311.74
E_000024,2020-01-04,ACC_COGS,DPT_Ops,311.74,0.0,COGS_Record_DR,311.74
E_000025,2020-01-05,ACC_Sales_Revenue,DPT_Sales,0.0,907.15,Sales_Record_CR,907.15
E_000025,2020-01-05,ACC_Accounts_Receivable,DPT_Admin,907.15,0.0,Sales_Record_DR,907.15
E_000026,2020-01-05,ACC_Inventory,DPT_Ops,0.0,554.61,COGS_Record_CR,554.61
E_000026,2020-01-05,ACC_COGS,DPT_Ops,554.61,0.0,COGS_Record_DR,554.61
E_000027,2020-01-05,ACC_Accounts_Receivable,DPT_Admin,556.35,0.0,Sales_Record_DR,556.35
E_000027,2020-01-05,ACC_Sales_Revenue,DPT_Sales,0.0,556.35,Sales_Record_CR,556.35
E_000028,2020-01-05,ACC_Inventory,DPT_Ops,0.0,351.57,COGS_Record_CR,351.57
E_000028,2020-01-05,ACC_COGS,DPT_Ops,351.57,0.0,COGS_Record_DR,351.57
E_000029,2020-01-05,ACC_Accounts_Receivable,DPT_Admin,454.72,0.0,Sales_Record_DR,454.72
E_000029,2020-01-05,ACC_Sales_Revenue,DPT_Sales,0.0,454.72,Sales_Record_CR,454.72
E_000030,2020-01-05,ACC_COGS,DPT_Ops,300.09,0.0,COGS_Record_DR,300.09
E_000030,2020-01-05,ACC_Inventory,DPT_Ops,0.0,300.09,COGS_Record_CR,300.09
E_000031,2020-01-06,ACC_Sales_Revenue,DPT_Sales,0.0,730.92,Sales_Record_CR,730.92
E_000031,2020-01-06,ACC_Accounts_Receivable,DPT_Admin,730.92,0.0,Sales_Record_DR,730.92
E_000032,2020-01-06,ACC_Inventory,DPT_Ops,0.0,373.54,COGS_Record_CR,373.54
E_000032,2020-01-06,ACC_COGS,DPT_Ops,373.54,0.0,COGS_Record_DR,373.54
E_000033,2020-01-06,ACC_Sales_Revenue,DPT_Sales,0.0,821.9,Sales_Record_CR,821.9
E_000033,2020-01-06,ACC_Accounts_Receivable,DPT_Admin,821.9,0.0,Sales_Record_DR,821.9
E_000034,2020-01-06,ACC_Inventory,DPT_Ops,0.0,501.81,COGS_Record_CR,501.81
E_000034,2020-01-06,ACC_COGS,DPT_Ops,501.81,0.0,COGS_Record_DR,501.81
E_000035,2020-01-06,ACC_Accounts_Receivable,DPT_Admin,452.47,0.0,Sales_Record_DR,452.47
E_000035,2020-01-06,ACC_Sales_Revenue,DPT_Sales,0.0,452.47,Sales_Record_CR,452.47
E_000036,2020-01-06,ACC_COGS,DPT_Ops,263.67,0.0,COGS_Record_DR,263.67
E_000036,2020-01-06,ACC_Inventory,DPT_Ops,0.0,263.67,COGS_Record_CR,263.67
E_000037,2020-01-06,ACC_Sales_Revenue,DPT_Sales,0.0,643.46,Sales_Record_CR,643.46
E_000037,2020-01-06,ACC_Accounts_Receivable,DPT_Admin,643.46,0.0,Sales_Record_DR,643.46
E_000038,2020-01-06,ACC_COGS,DPT_Ops,304.64,0.0,COGS_Record_DR,304.64
E_000038,2020-01-06,ACC_Inventory,DPT_Ops,0.0,304.64,COGS_Record_CR,304.64
E_000039,2020-01-07,ACC_Accounts_Receivable,DPT_Admin,504.83,0.0,Sales_Record_DR,504.83
E_000039,2020-01-07,ACC_Sales_Revenue,DPT_Sales,0.0,504.83,Sales_Record_CR,504.83
E_000040,2020-01-07,ACC_COGS,DPT_Ops,286.28,0.0,COGS_Record_DR,286.28
E_000040,2020-01-07,ACC_Inventory,DPT_Ops,0.0,286.28,COGS_Record_CR,286.28
E_000041,2020-01-07,ACC_Sales_Revenue,DPT_Sales,0.0,929.73,Sales_Record_CR,929.73
E_000041,2020-01-07,ACC_Accounts_Receivable,DPT_Admin,929.73,0.0,Sales_Record_DR,929.73
E_000042,2020-01-07,ACC_Inventory,DPT_Ops,0.0,586.19,COGS_Record_CR,586.19
E_000042,2020-01-07,ACC_COGS,DPT_Ops,586.19,0.0,COGS_Record_DR,586.19
E_000043,2020-01-07,ACC_Sales_Revenue,DPT_Sales,0.0,629.14,Sales_Record_CR,629.14
E_000043,2020-01-07,ACC_Accounts_Receivable,DPT_Admin,629.14,0.0,Sales_Record_DR,629.14
E_000044,2020-01-07,ACC_COGS,DPT_Ops,257.72,0.0,COGS_Record_DR,257.72
E_000044,2020-01-07,ACC_Inventory,DPT_Ops,0.0,257.72,COGS_Record_CR,257.72
E_000045,2020-01-07,ACC_Cash,DPT_Admin,0.0,1098.37,Travel_Reimburse_CR,1098.37
E_000045,2020-01-07,ACC_Travel_Exp,DPT_Sales,1098.37,0.0,Travel_Reimburse_DR,1098.37
E_000046,2020-01-08,ACC_Accounts_Receivable,DPT_Admin,628.87,0.0,Sales_Record_DR,628.87
E_000046,2020-01-08,ACC_Sales_Revenue,DPT_Sales,0.0,628.87,Sales_Record_CR,628.87
E_000047,2020-01-08,ACC_Inventory,DPT_Ops,0.0,386.99,COGS_Record_CR,386.99
E_000047,2020-01-08,ACC_COGS,DPT_Ops,386.99,0.0,COGS_Record_DR,386.99
E_000048,2020-01-08,ACC_Accounts_Receivable,DPT_Admin,1678.28,0.0,Sales_Record_DR,1678.28
E_000048,2020-01-08,ACC_Sales_Revenue,DPT_Sales,0.0,1678.28,Sales_Record_CR,1678.28
E_000049,2020-01-08,ACC_Inventory,DPT_Ops,0.0,870.5,COGS_Record_CR,870.5
E_000049,2020-01-08,ACC_COGS,DPT_Ops,870.5,0.0,COGS_Record_DR,870.5
E_000050,2020-01-08,ACC_Accounts_Receivable,DPT_Admin,795.69,0.0,Sales_Record_DR,795.69
E_000050,2020-01-08,ACC_Sales_Revenue,DPT_Sales,0.0,795.69,Sales_Record_CR,795.69
E_000051,2020-01-08,ACC_COGS,DPT_Ops,352.38,0.0,COGS_Record_DR,352.38
E_000051,2020-01-08,ACC_Inventory,DPT_Ops,0.0,352.38,COGS_Record_CR,352.38
E_000052,2020-01-08,ACC_Accounts_Payable,DPT_Admin,0.0,10413.43,Inventory_Purchase_CR,10413.43
E_000052,2020-01-08,ACC_Inventory,DPT_Ops,10413.43,0.0,Inventory_Purchase_DR,10413.43
E_000053,2020-01-09,ACC_Accounts_Receivable,DPT_Admin,490.92,0.0,Sales_Record_DR,490.92
E_000053,2020-01-09,ACC_Sales_Revenue,DPT_Sales,0.0,490.92,Sales_Record_CR,490.92
E_000054,2020-01-09,ACC_COGS,DPT_Ops,282.31,0.0,COGS_Record_DR,282.31
E_000054,2020-01-09,ACC_Inventory,DPT_Ops,0.0,282.31,COGS_Record_CR,282.31
E_000055,2020-01-09,ACC_Sales_Revenue,DPT_Sales,0.0,869.71,Sales_Record_CR,869.71
E_000055,2020-01-09,ACC_Accounts_Receivable,DPT_Admin,869.71,0.0,Sales_Record_DR,869.71
E_000056,2020-01-09,ACC_Inventory,DPT_Ops,0.0,608.15,COGS_Record_CR,608.15
E_000056,2020-01-09,ACC_COGS,DPT_Ops,608.15,0.0,COGS_Record_DR,608.15
E_000057,2020-01-09,ACC_Accounts_Receivable,DPT_Admin,365.31,0.0,Sales_Record_DR,365.31
E_000057,2020-01-09,ACC_Sales_Revenue,DPT_Sales,0.0,365.31,Sales_Record_CR,365.31
E_000058,2020-01-09,ACC_Inventory,DPT_Ops,0.0,228.95,COGS_Record_CR,228.95
E_000058,2020-01-09,ACC_COGS,DPT_Ops,228.95,0.0,COGS_Record_DR,228.95
E_000059,2020-01-09,ACC_Sales_Revenue,DPT_Sales,0.0,470.28,Sales_Record_CR,470.28
E_000059,2020-01-09,ACC_Accounts_Receivable,DPT_Admin,470.28,0.0,Sales_Record_DR,470.28
E_000060,2020-01-09,ACC_COGS,DPT_Ops,276.64,0.0,COGS_Record_DR,276.64
E_000060,2020-01-09,ACC_Inventory,DPT_Ops,0.0,276.64,COGS_Record_CR,276.64
E_000061,2020-01-10,ACC_Accounts_Receivable,DPT_Admin,1074.92,0.0,Sales_Record_DR,1074.92
E_000061,2020-01-10,ACC_Sales_Revenue,DPT_Sales,0.0,1074.92,Sales_Record_CR,1074.92
E_000062,2020-01-10,ACC_Inventory,DPT_Ops,0.0,622.13,COGS_Record_CR,622.13
E_000062,2020-01-10,ACC_COGS,DPT_Ops,622.13,0.0,COGS_Record_DR,622.13
E_000063,2020-01-10,ACC_Accounts_Receivable,DPT_Admin,856.76,0.0,Sales_Record_DR,856.76
E_000063,2020-01-10,ACC_Sales_Revenue,DPT_Sales,0.0,856.76,Sales_Record_CR,856.76
E_000064,2020-01-10,ACC_Inventory,DPT_Ops,0.0,592.3,COGS_Record_CR,592.3
E_000064,2020-01-10,ACC_COGS,DPT_Ops,592.3,0.0,COGS_Record_DR,592.3
E_000065,2020-01-10,ACC_Sales_Revenue,DPT_Sales,0.0,763.84,Sales_Record_CR,763.84
E_000065,2020-01-10,ACC_Accounts_Receivable,DPT_Admin,763.84,0.0,Sales_Record_DR,763.84
E_000066,2020-01-10,ACC_Inventory,DPT_Ops,0.0,461.42,COGS_Record_CR,461.42
E_000066,2020-01-10,ACC_COGS,DPT_Ops,461.42,0.0,COGS_Record_DR,461.42
E_000067,2020-01-10,ACC_Sales_Revenue,DPT_Sales,0.0,709.22,Sales_Record_CR,709.22
E_000067,2020-01-10,ACC_Accounts_Receivable,DPT_Admin,709.22,0.0,Sales_Record_DR,709.22
E_000068,2020-01-10,ACC_COGS,DPT_Ops,397.94,0.0,COGS_Record_DR,397.94
E_000068,2020-01-10,ACC_Inventory,DPT_Ops,0.0,397.94,COGS_Record_CR,397.94
E_000069,2020-01-10,ACC_Travel_Exp,DPT_Sales,373.4,0.0,Travel_Reimburse_DR,373.4
E_000069,2020-01-10,ACC_Cash,DPT_Admin,0.0,373.4,Travel_Reimburse_CR,373.4
E_000070,2020-01-11,ACC_Accounts_Receivable,DPT_Admin,599.85,0.0,Sales_Record_DR,599.85
E_000070,2020-01-11,ACC_Sales_Revenue,DPT_Sales,0.0,599.85,Sales_Record_CR,599.85
E_000071,2020-01-11,ACC_COGS,DPT_Ops,240.52,0.0,COGS_Record_DR,240.52
E_000071,2020-01-11,ACC_Inventory,DPT_Ops,0.0,240.52,COGS_Record_CR,240.52
E_000072,2020-01-11,ACC_Accounts_Receivable,DPT_Admin,665.38,0.0,Sales_Record_DR,665.38
E_000072,2020-01-11,ACC_Sales_Revenue,DPT_Sales,0.0,665.38,Sales_Record_CR,665.38
