t_idx,time_label,src_idx,src_label,tgt_idx,tgt_label,stiffness_k,partial_corr
0,2020-W01,0,STK_001,0,STK_001,0.0,0.0
0,2020-W01,0,STK_001,1,USR_001,0.0,0.0
0,2020-W01,0,STK_001,2,USR_002,0.0,0.0
0,2020-W01,0,STK_001,3,USR_003,0.0,0.0
0,2020-W01,0,STK_001,4,USR_004,0.0,0.0
0,2020-W01,0,STK_001,5,USR_006,0.0,0.0
0,2020-W01,0,STK_001,6,USR_007,0.0,0.0
0,2020-W01,0,STK_001,7,USR_008,0.0,0.0
0,2020-W01,0,STK_001,8,USR_009,0.0,0.0
0,2020-W01,0,STK_001,9,USR_010,0.0,0.0
0,2020-W01,0,STK_001,10,STK_002,0.0,0.0
0,2020-W01,0,STK_001,11,USR_005,0.0,0.0
0,2020-W01,0,STK_001,12,STK_003,0.0,0.0
0,2020-W01,0,STK_001,13,STK_004,0.0,0.0
0,2020-W01,0,STK_001,14,STK_005,0.0,0.0
0,2020-W01,1,USR_001,0,STK_001,0.0,0.0
0,2020-W01,1,USR_001,1,USR_001,0.0,0.0
0,2020-W01,1,USR_001,2,USR_002,0.0,0.0
0,2020-W01,1,USR_001,3,USR_003,0.0,0.0
0,2020-W01,1,USR_001,4,USR_004,0.0,0.0
0,2020-W01,1,USR_001,5,USR_006,0.0,0.0
0,2020-W01,1,USR_001,6,USR_007,0.0,0.0
0,2020-W01,1,USR_001,7,USR_008,0.0,0.0
0,2020-W01,1,USR_001,8,USR_009,0.0,0.0
0,2020-W01,1,USR_001,9,USR_010,0.0,0.0
0,2020-W01,1,USR_001,10,STK_002,0.0,0.0
0,2020-W01,1,USR_001,11,USR_005,0.0,0.0
0,2020-W01,1,USR_001,12,STK_003,0.0,0.0
0,2020-W01,1,USR_001,13,STK_004,0.0,0.0
0,2020-W01,1,USR_001,14,STK_005,0.0,0.0
0,2020-W01,2,USR_002,0,STK_001,0.0,0.0
0,2020-W01,2,USR_002,1,USR_001,0.0,0.0
0,2020-W01,2,USR_002,2,USR_002,0.0,0.0
0,2020-W01,2,USR_002,3,USR_003,0.0,0.0
0,2020-W01,2,USR_002,4,USR_004,0.0,0.0
0,2020-W01,2,USR_002,5,USR_006,0.0,0.0
0,2020-W01,2,USR_002,6,USR_007,0.0,0.0
0,2020-W01,2,USR_002,7,USR_008,0.0,0.0
0,2020-W01,2,USR_002,8,USR_009,0.0,0.0
0,2020-W01,2,USR_002,9,USR_010,0.0,0.0
0,2020-W01,2,USR_002,10,STK_002,0.0,0.0
