src_idx,src_label,tgt_idx,tgt_label,optimal_lag,max_correlation
0,ACC_Accounts_Payable,0,ACC_Accounts_Payable,0,1.0
0,ACC_Accounts_Payable,1,ACC_Inventory,3,0.2098
0,ACC_Accounts_Payable,2,ACC_Cash,2,0.2861
0,ACC_Accounts_Payable,3,ACC_Travel_Exp,6,0.2064
0,ACC_Accounts_Payable,4,ACC_COGS,12,0.2174
0,ACC_Accounts_Payable,5,ACC_Sales_Revenue,3,0.188
0,ACC_Accounts_Payable,6,ACC_Accounts_Receivable,11,0.17
0,ACC_Accounts_Payable,7,ACC_Payroll_Exp,9,0.2541
0,ACC_Accounts_Payable,8,ACC_Rent_Exp,9,0.2802
0,ACC_Accounts_Payable,9,UNKNOWN_LEAK,1,0.1766
1,ACC_Inventory,0,ACC_Accounts_Payable,4,0.1742
1,ACC_Inventory,1,ACC_Inventory,0,1.0
1,ACC_Inventory,2,ACC_Cash,0,0.1995
1,ACC_Inventory,3,ACC_Travel_Exp,4,0.1048
1,ACC_Inventory,4,ACC_COGS,12,0.8015
1,ACC_Inventory,5,ACC_Sales_Revenue,0,0.8423
1,ACC_Inventory,6,ACC_Accounts_Receivable,11,0.8259
1,ACC_Inventory,7,ACC_Payroll_Exp,8,0.1256
1,ACC_Inventory,8,ACC_Rent_Exp,8,0.1787
1,ACC_Inventory,9,UNKNOWN_LEAK,0,0.08
2,ACC_Cash,0,ACC_Accounts_Payable,11,0.3251
2,ACC_Cash,1,ACC_Inventory,4,0.3535
2,ACC_Cash,2,ACC_Cash,0,1.0
2,ACC_Cash,3,ACC_Travel_Exp,4,0.1764
2,ACC_Cash,4,ACC_COGS,12,0.0658
2,ACC_Cash,5,ACC_Sales_Revenue,8,0.3454
2,ACC_Cash,6,ACC_Accounts_Receivable,12,0.2108
2,ACC_Cash,7,ACC_Payroll_Exp,2,0.335
2,ACC_Cash,8,ACC_Rent_Exp,2,0.3359
2,ACC_Cash,9,UNKNOWN_LEAK,9,0.1868
3,ACC_Travel_Exp,0,ACC_Accounts_Payable,12,0.3958
3,ACC_Travel_Exp,1,ACC_Inventory,4,0.1002
3,ACC_Travel_Exp,2,ACC_Cash,11,0.2289
3,ACC_Travel_Exp,3,ACC_Travel_Exp,0,1.0
3,ACC_Travel_Exp,4,ACC_COGS,1,0.1382
3,ACC_Travel_Exp,5,ACC_Sales_Revenue,4,0.0985
3,ACC_Travel_Exp,6,ACC_Accounts_Receivable,3,0.1658
3,ACC_Travel_Exp,7,ACC_Payroll_Exp,4,0.3682
3,ACC_Travel_Exp,8,ACC_Rent_Exp,4,0.3472
3,ACC_Travel_Exp,9,UNKNOWN_LEAK,0,0.1916
4,ACC_COGS,0,ACC_Accounts_Payable,12,0.0867
4,ACC_COGS,1,ACC_Inventory,12,0.8645
4,ACC_COGS,2,ACC_Cash,8,0.4429
4,ACC_COGS,3,ACC_Travel_Exp,0,0.1324
4,ACC_COGS,4,ACC_COGS,0,1.0
4,ACC_COGS,5,ACC_Sales_Revenue,12,0.8423
4,ACC_COGS,6,ACC_Accounts_Receivable,0,0.78
4,ACC_COGS,7,ACC_Payroll_Exp,6,0.0467
4,ACC_COGS,8,ACC_Rent_Exp,1,0.0701
4,ACC_COGS,9,UNKNOWN_LEAK,11,0.2144
5,ACC_Sales_Revenue,0,ACC_Accounts_Payable,5,0.18
5,ACC_Sales_Revenue,1,ACC_Inventory,0,0.8423
5,ACC_Sales_Revenue,2,ACC_Cash,1,0.2113
5,ACC_Sales_Revenue,3,ACC_Travel_Exp,7,0.1269
5,ACC_Sales_Revenue,4,ACC_COGS,12,0.7446
5,ACC_Sales_Revenue,5,ACC_Sales_Revenue,0,1.0
5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,11,0.8592
5,ACC_Sales_Revenue,7,ACC_Payroll_Exp,11,0.1574
5,ACC_Sales_Revenue,8,ACC_Rent_Exp,11,0.1678
5,ACC_Sales_Revenue,9,UNKNOWN_LEAK,1,0.0648
6,ACC_Accounts_Receivable,0,ACC_Accounts_Payable,11,-0.0387
6,ACC_Accounts_Receivable,1,ACC_Inventory,12,0.6662
6,ACC_Accounts_Receivable,2,ACC_Cash,11,0.3796
6,ACC_Accounts_Receivable,3,ACC_Travel_Exp,4,0.107
6,ACC_Accounts_Receivable,4,ACC_COGS,2,0.8708
6,ACC_Accounts_Receivable,5,ACC_Sales_Revenue,12,0.6145
6,ACC_Accounts_Receivable,6,ACC_Accounts_Receivable,0,1.0
6,ACC_Accounts_Receivable,7,ACC_Payroll_Exp,4,0.0813
6,ACC_Accounts_Receivable,8,ACC_Rent_Exp,4,0.1089
6,ACC_Accounts_Receivable,9,UNKNOWN_LEAK,4,0.2724
7,ACC_Payroll_Exp,0,ACC_Accounts_Payable,10,0.2621
7,ACC_Payroll_Exp,1,ACC_Inventory,9,0.1251
7,ACC_Payroll_Exp,2,ACC_Cash,11,0.397
7,ACC_Payroll_Exp,3,ACC_Travel_Exp,5,0.3879
7,ACC_Payroll_Exp,4,ACC_COGS,3,0.1013
7,ACC_Payroll_Exp,5,ACC_Sales_Revenue,9,0.1042
7,ACC_Payroll_Exp,6,ACC_Accounts_Receivable,12,0.0826
7,ACC_Payroll_Exp,7,ACC_Payroll_Exp,0,1.0
7,ACC_Payroll_Exp,8,ACC_Rent_Exp,0,0.9808
7,ACC_Payroll_Exp,9,UNKNOWN_LEAK,11,0.2375
8,ACC_Rent_Exp,0,ACC_Accounts_Payable,10,0.2679
8,ACC_Rent_Exp,1,ACC_Inventory,9,0.1025
8,ACC_Rent_Exp,2,ACC_Cash,11,0.3958
8,ACC_Rent_Exp,3,ACC_Travel_Exp,5,0.3643
8,ACC_Rent_Exp,4,ACC_COGS,3,0.1553
8,ACC_Rent_Exp,5,ACC_Sales_Revenue,9,0.0841
8,ACC_Rent_Exp,6,ACC_Accounts_Receivable,3,0.0894
8,ACC_Rent_Exp,7,ACC_Payroll_Exp,0,0.9808
8,ACC_Rent_Exp,8,ACC_Rent_Exp,0,1.0
8,ACC_Rent_Exp,9,UNKNOWN_LEAK,7,0.224
9,UNKNOWN_LEAK,0,ACC_Accounts_Payable,12,0.4271
9,UNKNOWN_LEAK,1,ACC_Inventory,8,0.1954
9,UNKNOWN_LEAK,2,ACC_Cash,1,0.2464
9,UNKNOWN_LEAK,3,ACC_Travel_Exp,0,0.1916
9,UNKNOWN_LEAK,4,ACC_COGS,12,0.0725
9,UNKNOWN_LEAK,5,ACC_Sales_Revenue,6,0.1388
